source,listing_id,title,price,currency,year,fuel_type,transmission,creator,sector,mileage,brand,model,door_count,origin,first_owner,fiscal_power,condition,equipment,seller_city,image_folder,url,publication_date
avito,77281644,Porsche - Macan,,DH,2021,Essence,Automatique,AUTO classic,Casablanca,160000,Porsche,Macan,5,WW au Maroc,Oui,14 CV,Excellent,"Je mets en vente une Porsche Macan en excellent état.
- Kilométrage : 160 000 
- Marque : Porsche
- Modèle : Macan
- Année-Modèle : 2021
- Puissance fiscale : 14 CV
- Carburant : Essence
- Boîte de vitesses : Automatique
- Origine : WW au Maroc
- Première main : Oui
- Nombre de portes : 5
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation/GPS
- Toit ouvrant
- Sièges cuir
- Radar de recul
- Caméra de recul
- Vitres électriques
- ABS
- ESP
- Régulateur de vitesse
- Limiteur de vitesse
- Ordinateur de bord
- CD/MP3/Bluetooth
- Verrouillage centralisé à distance
Contactez-moi pour plus d'informations.",Casablanca,,https://www.avito.ma/fr/bournazil/voitures_d_occasion/Porsche___Macan_57812986.htm,2026-08-13 13:33:37
avito,77920003,Porsche Panamera Turbo V8 Biturbo,265000,DH,2011,Essence,Automatique,particulier,Casablanca,145000,Porsche,Panamera,5,Importée neuve,Non,31 CV,Excellent,"Je mets en vente ma Porsche Panamera Turbo de 2011, une berline de prestige alliant performances, confort et élégance. Le véhicule est en excellent état, soigneusement entretenu et prêt à prendre la route.

Informations générales
Année : 2011
Kilométrage : 145 000 km
Motorisation : V8 4.8 Bi-Turbo
Puissance : 500 ch
Boîte de vitesses : Automatique PDK à 7 rapports
Transmission intégrale (AWD)
Carburant : Essence

Principaux équipements :

*Pack Sport Chrono Plus
*Système audio Burmester High-End Surround Sound
*Suspension pneumatique PASM
*Échappement Sport Porsche
*Toit ouvrant électrique
*Intérieur tout cuir haut de gamme
*Sièges électriques avant et arriere
*Sièges a memoire
*Sièges chauffants
*Ventilation des sièges
*Volant multifonction
*Palettes au volant
*Écran tactile
*Bluetooth
*Caméra de recul
*Radars de stationnement avant et arrière
*Climatisation automatique 4 zones
*Accès et démarrage sans clé 
*Coffre électrique
*Jantes Porsche d'origine
*Étriers de frein rouges
*Feux Bi-Xénon directionnels avec LED
*Régulateur de vitesse adaptatif
*Vitres surteintées
*Capteurs de pluie et de luminosité
*Pack sport chrono
*Stores pare-soleil électriques arrière
*systeme de commande vocale
Entretien:

*Entretien régulier et suivi.
*Mécanique en parfait état.
*Aucun frais à prévoir.
*Véhicule très propre, intérieur comme extérieur.

Cette Panamera Turbo offre un excellent compromis entre le confort d'une grande berline de luxe et les performances d'une véritable Porsche. Son V8 Bi-Turbo de 500 ch procure des accélérations impressionnantes tout en restant agréable à conduire au quotidien.

Véhicule destiné aux amateurs de belles automobiles recherchant une configuration haut de gamme avec des options rares.",Casablanca,,https://www.avito.ma/fr/anfa/voitures_d_occasion/Porsche_Panamera_Turbo_V8_Biturbo_58409461.htm,2026-08-13 12:39:20
avito,77174887,OPEL. Mokka,232000,DH,2022,Diesel,Manuelle,M.OCCAZ,Casablanca,97635,Opel,Mokka,N/A,N/A,N/A,6 CV,N/A,"OPEL, Mokka, Mokka I - Ph1 - 1.5 D 110 GS line+ BVM 110ch",Casablanca,,https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/OPEL__Mokka_57713984.htm,2026-08-12 20:56:26
avito,77786238,Audi A5 Diesel,,DH,2017,Diesel,Automatique,Tink Auto,Agadir,170000,Audi,A5,5,WW au Maroc,N/A,8 CV,Excellent,"Audi A5 Diesel

Automatique

Modèle 2017

8 chevaux

170000 km

Tout option...",Agadir,,https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Audi_A5_Diesel_58284327.htm,2026-08-13 12:58:22
avito,76538151,Porsche 911 Carrera 4GTS 2025,2650000,DH,2025,Essence,Automatique,BEL AIR AUTO,Casablanca,1130,Porsche,911,5,Importée neuve,Oui,23 CV,Neuf,"Porsche 911 Carrera 4GTS 2025

**Importé Neuf**
** 1 130 km**
**Full Options**
**Valeur Neuve : 3.000.000 DHS**

Nous vous invitons à venir découvrir ce véhicule dans notre showroom au 283 boulevard Brahim Roudani, au quartier Maarif à Casablanca.

Pour toute demande particulière et commande spéciale, notre société Bel Air Auto GmbH à Dusseldorf en Allemagne est à votre disposition pour acheminer tout véhicule disponible en Europe dans un délai entre 1 à 4 semaines.",Casablanca,,https://www.avito.ma/fr/maarif/voitures_d_occasion/Porsche_911_Carrera_4GTS_2025_57133612.htm,2026-08-13 12:57:04
avito,77255941,Renault Captur Diesel Manuelle 2021 Première Main,,DH,2021,Diesel,Manuelle,auto rizk,Salé,78000,Renault,Captur,5,WW au Maroc,Oui,6 CV,Excellent,"À vendre magnifique Renault Captur Diesel 2021, SUV urbain moderne, économique et très fiable, idéal pour ville et route.

✔️ Moteur 1.5 dCi Diesel économique et robuste
✔️ Boîte manuelle 6 vitesses
✔️ Année 2021
✔️ SUV compact confortable et spacieux
✔️ Très faible consommation carburant
✔️ Première main
✔️ Excellent état général intérieur & extérieur

Options et équipements :

Climatisation automatique
Écran multimédia tactile
GPS intégré
Bluetooth / USB / AUX
Caméra de recul
Radar de stationnement avant et arrière
Régulateur et limiteur de vitesse
Volant multifonction
Jantes alliage
Vitres électriques
Rétroviseurs électriques

Le Renault Captur est l’un des SUV les plus recherchés au Maroc grâce à son design moderne, sa fiabilité et son confort de conduite. Parfait pour les familles et les trajets quotidiens avec une excellente tenue de route.

📍 Véhicule visible à Salé
📞 Contact rapide par téléphone ou message Avito pour plus d’informations ou essai.",Salé,,https://www.avito.ma/fr/sala_el_jadida/voitures_d_occasion/Renault_Captur_Diesel_Manuelle_2021_Première_Main_57789306.htm,2026-08-13 12:57:01
avito,76835239,Fiat Fullback Diesel Manuelle 2021 à Casablanca,,DH,2021,Diesel,Manuelle,AUTO ABDO,Casablanca,95000,Fiat,Fullback,5,WW au Maroc,Oui,10 CV,Neuf,"Fiat Fullback pick-up double cabine 4x4 tt option ba9a jdida
Modele 2021",Casablanca,,https://www.avito.ma/fr/errahma/voitures_d_occasion/Fiat_Fullback_Diesel_Manuelle_2021_à_Casablanca_57396802.htm,2026-08-13 12:59:59
avito,76568570,Seat Leon FR tout options,192000,DH,2018,Diesel,Manuelle,Abdo particulier ,Casablanca,160000,Seat,Leon,5,WW au Maroc,Oui,8 CV,Neuf,Je vends une voiture Seat Leon FR très bon état jamais accidentée peinture origine,Casablanca,,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Seat_Leon_FR_tout_options_57159718.htm,2026-08-13 12:59:59
avito,75747163,Range Sport 1er mai emporté neuf,249000,DH,2015,Diesel,Automatique,Abdo particulier ,Casablanca,185000,Land Rover,Range Rover Sport,5,WW au Maroc,Oui,12 CV,Neuf,"Je vends une voiture Range Rover Sport jamais accidentée, peinture d'origine, très bon état.",Casablanca,,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Range_Sport_1er_mai_emporté_neuf_56439477.htm,2026-08-13 12:59:53
avito,77885083,Volkswagen Touareg V6 Diesel Automatique 2012,128000,DH,2012,Diesel,Automatique,AL WATANI AUTO,Oujda,250000,Volkswagen,Touareg,5,WW au Maroc,N/A,12 CV,Très bon,"Je mets en vente une très très très belle voiture Touareg V6 diesel automatique 12 cv modèle 2012 
250000 km jamais jamais accidentée 
plus d info contactez nous",Oujda,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Volkswagen_Touareg_V6_Diesel_Automatique_2012_58376768.htm,2026-08-13 12:59:47
avito,76992617,NISSAN Juke N-Design 1er(🖐🏽) 07/2024 à Tanger,,DH,2024,Essence,Automatique, AUTO AL-QUDS,Tanger,36000,Nissan,Juke,N/A,N/A,Oui,6 CV,Excellent,NISSAN Juke N-Design Essence 1.0L 114ch Automatique (DCT) Modèle 07/2024 Toute option et 1er(🖐🏽) darba 36.000km Voiture très bon état à Tanger,Tanger,,https://www.avito.ma/fr/jirrari/voitures_d_occasion/NISSAN_Juke_N_Design_1er_______07_2024_à_Tanger_57541402.htm,2026-08-13 12:59:42
avito,75414372,Passat CC automatique toutes options,215000,DH,2019,Diesel,Automatique,Abdo particulier ,Casablanca,165000,Volkswagen,Passat,5,WW au Maroc,Oui,8 CV,Neuf,"Je vends une voiture Passat CC automatique jamais accidentée, peinture d'origine, je m'en souviens.",Casablanca,,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Passat_CC_automatique_toutes_options_56167099.htm,2026-08-13 12:59:41
avito,77873027,Volvo XC90,240000,DH,2017,Diesel,Automatique,auto rahou,Oujda,200000,Volvo,XC90,N/A,N/A,N/A,8 CV,Excellent,"🇸🇪Volvo XC90 diesel 8chv
Modèle 12/2016
✔️Kilométrage 220 000 km certifié 
✔️Entretien à la maison Volvo 

* Sièges en cuir
* Sièges chauffants
* Sièges électriques à 3 mémoires 
* Climatisation automatique 4 zones
* Démarrage sans clé
* Caméra de recul
* Radar de stationnement avant / arrière
* Régulateur de vitesse adaptatif
* Limiteur de vitesse
* Système Pilot Assist
* Détection d’angle mort (BLIS)
* Alerte franchissement de ligne
* Freinage automatique d’urgence
* Grand écran tactile
* Navigation GPS
* Apple CarPlay
* Android Auto
* Bluetooth
* Sono premium Bowers & Wilkins
* Affichage tête haute
* Tableau de bord digital
* Coffre électrique
* Hayon mains libres
* Jantes aluminium
* Feux Full LED
* Feux directionnels
* Vitres surteintées
* Suspension pneumatique
* Modes de conduite
* Transmission intégrale AWD
* Volant multifonction
* Volant chauffant
* Chargeur téléphone sans fil
* Prises USB avant / arrière
* 5 places
* Détecteur de pluie
* Rétroviseurs rabattables électriques
* Accès confort
* Sellerie premium
* Isofix
* Start & Stop
À Rabat",Oujda,,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Volvo_XC90_58365726.htm,2026-08-13 12:59:33
avito,77538961,Mercedes C220 AMG Diesel Automatique 2018 à Rabat,,DH,2018,Diesel,Automatique,CHRIAA AUTO,Rabat,181000,Mercedes-Benz,Classe C,5,Dédouanée,Oui,9 CV,Excellent,Mercedes classe C220 AMG panoramique diesel BVA Modèle 28/12/2017 dédouanée en 2023 bon état toutes options tél avant 20h merci.,Rabat,,https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Mercedes_C220_AMG_Diesel_Automatique_2018_à_Rabat_58051350.htm,2026-08-13 12:59:31
avito,75126774,Volkswagen Caddy Diesel automatique 2023 à Rabat,305000,DH,2023,Diesel,Automatique,MA Voiture,Rabat,90000,Volkswagen,Caddy,5,WW au Maroc,Oui,8 CV,Excellent,"Je vends une Volkswagen Caddy Style Diesel automatique de 2023 en excellent état.
- Kilométrage : 90000 km
- Première main
- Origine : WW au Maroc
- Boîte de vitesses : Automatique
- 5 portes
- 8 CV fiscaux
- Système de navigation GPS
- ESP, ABS
- Vitres électriques
- Régulateur et limiteur de vitesse
- Airbags
- Climatisation automatique bi-zone
- Ordinateur de bord
- Lecteur CD MP3 Bluetooth
- Verrouillage centralisé à distance
- Jantes aluminium
- Radar et caméra de recul
- Sièges en cuir
- Main Libre
Contactez moi pour plus d'informations.",Rabat,,https://www.avito.ma/fr/massira/voitures_d_occasion/Volkswagen_Caddy_Diesel_automatique_2023_à_Rabat_55933063.htm,2026-08-13 12:59:31
avito,77937856,Renault Megane limited Diesel Automatique 2019,178000,DH,2019,Diesel,Automatique,Hmizat auto moto,Casablanca,110000,Renault,Megane,5,WW au Maroc,Oui,6 CV,Excellent,"Je mets en vente une voiture Renault Megane 4 limited Automatique 
Modèle: 2019/12 Ww Maroc
Première main 
Km: 110.000km                                                                                            trés bon état jamais accidenté denté 
Disponible Hmizat automoto Notre emplacement est disponible sur Google Maps et Waze 
(J'ACCEPTE REPRISE ).                                                                
Pour plus informations appelez moi ou contactez-moi sur whatsapp 📲 Yassine : ",Casablanca,,https://www.avito.ma/fr/oulfa/voitures_d_occasion/Renault_Megane_limited_Diesel_Automatique_2019_58426461.htm,2026-08-13 12:57:30
avito,77896662,Volkswagen Tiguan R line Diesel dédouanée,395000,DH,2022,Diesel,Automatique,Zakaria ,Kénitra,150000,Volkswagen,Tiguan,5,Dédouanée,Oui,8 CV,Excellent,"Je mets en vente mon Volkswagen Tiguan dans la magnifique finition R-Line Intérieur extérieur et dans la très rare couleur Lapiz Blue, une couleur habituellement réservée aux versions R et difficile à trouver.

✔ Carnet d’entretien complet (suivi régulier)
✔ Kilométrage d’origine garanti
✔ Aucun accident
✔ Aucune pièce repeinte (peinture d’origine)
✔ Véhicule très propre et bien entretenu
iq light # r line # lapiz Blue 
Pour plus d’informations, merci de me contacter par téléphone.

Curieux et non-sérieux, merci de s’abstenir.",Kénitra,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Volkswagen_Tiguan_R_line_Diesel_dédouanée_58388020.htm,2026-08-13 12:59:29
avito,77609198,Mercedes-Benz Classe B Diesel Automatique 2013,,DH,2013,Diesel,Automatique,MOURAD AUTO,Rabat,170000,Mercedes-Benz,Classe B,N/A,WW au Maroc,Non,7 CV,Très bon,"Mercedes Classe B 2013 en excellent état général, véhicule fiable, confortable et très bien entretenu.
✅ Finition élégante avec inserts en bois véritable
✅ Système audio Harman Kardon d'origine

✅ Phares LED avant et arrière
✅ Jantes aluminium en très bon état
✅ Moteur Mercedes robuste et économique
✅ Intérieur propre et soigné
✅ Aucun frais à prévoir
Voiture idéale pour une utilisation quotidienne ou familiale, alliant confort, sécurité et plaisir de conduite.",Rabat,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Mercedes_Benz_Classe_B_Diesel_Automatique_2013_58115049.htm,2026-08-13 12:59:29
avito,73486198,FORD KUGA 07-2020 Automatique à Marrakech,,DH,2020,Diesel,Automatique,Auto Hicham Errahmani,Marrakech,106000,Ford,Kuga,5,WW au Maroc,Non,8 CV,Excellent,"BONJOUR

Je mets en vente ma voiture FORD KUGA , modèle 07-2020 , Automatique . 8 CV . diesel . Bon état .

Pour plus d'informations n'hésitez pas de nous contacter .

MERCI .",Marrakech,,https://www.avito.ma/fr/massira_2/voitures_d_occasion/FORD_KUGA_07_2020_Automatique_à_Marrakech_54686946.htm,2026-08-13 12:59:26
avito,67022155,GOLF 8 - 61000 KM - HYBRIDE RECHARGEABLE - IMPORTÉE,,DH,2022,Hybride,Automatique,TAMDA AUTO,Rabat,61000,Volkswagen,Golf 8,5,Dédouanée,Non,8 CV,Excellent,"⚪️⚫️ TAMDA AUTO RABAT ⚫️⚪️

GOLF 8, eHYBRID.

MODÈLE : 2022 
DED : 2024 .

MOTEUR ESSENCE, ET MOTEUR ÉLECTRIQUE, D'UNE PUISSANCE TOTALE DE 200 HP.
RECHARGEABLE.
AUTONOMIE ÉLECTRIQUE 80 KM .

EXONÉRÉ DE LA VIGNETTE.

CONSOMMATION EN VILLE : 4,1L/100Km .

VOITURE EN EXCELLENT ÉTAT, ET AVEC PLEINS D'OPTIONS.

NB : ON NE RÉPOND PAS AUX SMS.
CONTACTEZ-NOUS ENTRE 09:00 ET 23:00.",Rabat,,https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/GOLF_8___61000_KM___HYBRIDE_RECHARGEABLE___IMPORTÉE_50522197.htm,2026-08-13 12:59:26
avito,77710322,CLIO 5 Automatique,,DH,2024,Essence,Automatique,MooD Auto,Rabat,45000,Renault,Clio,5,WW au Maroc,N/A,6 CV,Excellent,"À vendre Renault Clio 5 Automatique en excellent état.
- Modèle : 2024
- Origine : WW au Maroc
- Carburant : Essence
- Boîte de vitesses : Automatique
- Puissance fiscale : 6 CV
- Nombre de portes : 5
- Climatisation
- Système de navigation GPS
- Radar de recul
- Vitres électriques
- ABS ESP
- Régulateur et limiteur de vitesse
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
- Airbags
Contactez-moi pour plus d'informations.",Rabat,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/CLIO_5_Automatique_58213305.htm,2026-08-13 12:59:06
avito,76731111,Passat CC automatique très bon état,162000,DH,2015,Diesel,Automatique,Abdo particulier ,Casablanca,200000,Volkswagen,Passat,5,WW au Maroc,Oui,8 CV,Neuf,Je vends une voiture Skoda Kodiaq 1er main toutes options très bon état jamais accident peinture origine.,Casablanca,,https://www.avito.ma/fr/sidi_bernoussi/voitures_d_occasion/Passat_CC_automatique_très_bon_état_57303213.htm,2026-08-13 12:59:04
avito,77905635,Golf 7 R-Line neuve,,DH,2020,Diesel,Automatique,Hicham ,Casablanca,183000,Volkswagen,Golf 7,5,WW au Maroc,Non,8 CV,Très bon,"Je mets en vente une voiture Volkswagen Golf 7 R-Line modèle 2020 en excellent état.
- Marque : Volkswagen
- Modèle : Golf 7 R-Line
- Année : 2020
- Carburant : Diesel
- Boîte de vitesses : Automatique
- Puissance fiscale : 8 CV
- Droits de douane : Achetée au Maroc
- Nombre de portes : 5
- Jantes en aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Toit ouvrant
- Sièges en cuir
- Radar arrière
- Caméra arrière
- Vitres électriques
- Système ABS
- ESP (Contrôle électronique de stabilité)
- Régulateur de vitesse automatique
- CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
Contactez-moi si vous êtes intéressé.",Casablanca,,https://www.avito.ma/fr/maarif/voitures_d_occasion/Golf_7_R_Line_neuve_58396074.htm,2026-08-13 12:58:51
avito,77753415,Yaris hybride,190000,DH,2024,Hybride,Automatique,Mohammed,Marrakech,13000,Toyota,Yaris,5,WW au Maroc,Oui,6 CV,Excellent,"Toyota Yaris hybride de 2024 en excellent état, première main.
- Marque : Toyota
- Modèle : Yaris
- Année : 2024
- Puissance fiscale : 6 CV
- Carburant : Hybride
- Boite de vitesses : Automatique
- Origine : WW au Maroc
- Nombre de portes : 5
- Première main : Oui
Contactez-moi pour plus d'informations.",Marrakech,,https://www.avito.ma/fr/marrakech/voitures_d_occasion/Yaris_hybride_58253588.htm,2026-08-13 12:58:46
avito,77873099,Mercedes-Benz G63 Brabus G800,,DH,2021,Essence,Automatique,salah,Casablanca,41000,Mercedes-Benz,Classe G,5,Importée neuve,N/A,23 CV,Excellent,"* Kilométrage : 41 000 km
* Véhicule jamais accidenté
* Entretien rigoureux avec historique disponible
* Intérieur et extérieur en excellent état",Casablanca,,https://www.avito.ma/fr/maarif/voitures_d_occasion/Mercedes_Benz_G63_Brabus_G800_58365679.htm,2026-08-13 12:58:46
avito,77168149,Alfa Romeo Stelvio toutes options,,DH,2020,Diesel,Automatique,AUTO riyad,Temara,200000,Alfa Romeo,Stelvio,5,WW au Maroc,Oui,9 CV,Très bon,Alfa Romeo Stelvio toutes options,Temara,,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Alfa_Romeo_Stelvio_toutes_options_57707636.htm,2026-08-13 12:58:45
avito,77780459,Bentley Bentayga Hybride 2026 importée neuve 0 km,,DH,2026,Hybride,Automatique,PDA,Casablanca,N/A,Bentley,Bentayga,5,Importée neuve,Oui,17 CV,Neuf,"PRIMO DRIVE AUTO met en vente une Bentley Bentayga édition atelier Hybride importée neuve zéro kilomètre 
Nous vous invitons à venir découvrir ce véhicule dans notre showroom au 21 Rue Ahmed Kadmiri, au quartier Riviera Maarif à Casablanca.
Pour toute demande particulière et commande spéciale, Primo Drive Auto à votre disposition pour acheminer tout véhicule disponible en Europe dans un délai entre 1 à 4 semaines.",Casablanca,,https://www.avito.ma/fr/riviera/voitures_d_occasion/Bentley_Bentayga_Hybride_2026_importée_neuve_0_km_58278996.htm,2026-08-13 12:58:44
avito,76952884,Mercedes Classe S 420,250000,DH,1994,Essence,Automatique,AUTO DOUBLE VOIE ,Kénitra,140000,Mercedes-Benz,Classe S,5,Dédouanée,Oui,24 CV,Très bon,"A vendre Mercedes classe S420 Essence V8 , modèle mois Aout 1994 dédouanée collection à Rabat 1 mois Octobre 2025 , puissance fiscale 24 chevaux , boite à vitesse automatique jantes Aluminiums, sièges cuirs électriques chauffants, toit ouvrant, clim digitale automatique, double vitrage, fermetures de portes ventouse, 4 vitres électriques, voiture propre peinture originale jamais accidentée .
POSSIBLE DE REPRISE.",Kénitra,,https://www.avito.ma/fr/al_maghrib_al_arabi/voitures_d_occasion/Mercedes_Classe_S_420_57505514.htm,2026-08-13 12:56:42
avito,77905758,Lamborghini Urus carbone,,DH,2019,Essence,Automatique,V12-AUTOHOUSE,Tanger,40000,Lamborghini,Urus,5,Importée neuve,N/A,21 CV,Excellent,"Je propose à la vente une Lamborghini Urus carbone en excellent état.
- Kilométrage : 40 000 km
- Marque : Lamborghini
- Modèle : Urus
- Année-Modèle : 2019
- Puissance fiscale : 21 CV
- Carburant : Essence
- Boite de vitesses : Automatique
- Origine : Importée neuve
- Nombre de portes : 5
Contactez-moi pour plus d'informations.",Tanger,,https://www.avito.ma/fr/malabata/voitures_d_occasion/Lamborghini_Urus_carbone_58396197.htm,2026-08-13 12:58:40
avito,77896256,Volkswagen New Beetle Diesel à Casablanca,185000,DH,2018,Diesel,Automatique,MB AUTO,Casablanca,80000,Volkswagen,New Beetle,3,WW au Maroc,Oui,8 CV,Excellent,"Je vends une Volkswagen New Beetle en excellent état, première main et WW au Maroc.

- Marque : Volkswagen
- Modèle : New Beetle
- Année : 2018
- Carburant : Diesel
- Boîte de vitesses : Automatique
- Puissance fiscale : 8 CV
- Kilométrage : Non spécifié
- Couleur : Jaune
- Nombre de portes : 3
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Toit panoramique ouvrant
- Sièges en cuir
- Radar de recul
- Caméra de recul
- Vitres électriques
- ABS
- ESP
- Régulateur de vitesse
- Limiteur de vitesse
- CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
Prix 185000dh
Financement en 24 heures

Contactez-moi pour plus d'informations.",Casablanca,,https://www.avito.ma/fr/maarif/voitures_d_occasion/Volkswagen_New_Beetle_Diesel_à_Casablanca_58387209.htm,2026-08-13 12:56:40
avito,77771412,BMW X5 Diesel Automatique 2023 à Mohammedia,,DH,2023,Diesel,Automatique,Maison Occaz ,Mohammedia,72480,BMW,X5,5,WW au Maroc,Oui,8 CV,Très bon,"Je vends une BMW X5 Xdrive 25d de 2023 en très bon état.
- Kilométrage : 72 480 km
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Toit ouvrant
- Sièges en cuir
- Radar et caméra de recul
- Vitres électriques
- ABS, ESP
- Régulateur et limiteur de vitesse
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
- Marque : BMW
- Modèle : X5
- Année-Modèle : 2023
- Puissance fiscale : 8 CV
- Carburant : Diesel
- Boite de vitesses : Automatique
- Origine : WW au Maroc
- Nombre de portes : 5
- Première main
Contactez moi pour plus d'informations.",Mohammedia,,https://www.avito.ma/fr/corniche/voitures_d_occasion/BMW_X5_Diesel_Automatique_2023_à_Mohammedia_58270394.htm,2026-08-13 12:55:39
avito,66282950,S 350 d - IMPORTÉ NEUF,,DH,2013,Diesel,Automatique,TAMDA AUTO,Rabat,160000,Mercedes-Benz,Classe S,5,Importée neuve,Non,12 CV,Excellent,"⚫️⚪️ TAMDA AUTO RABAT ⚫️⚪️

MERCEDES-BENZ
S 350 d ,

MODÈLE : 12/2013 ,
IMPORTÉ NEUF.

TRÈS BIEN ENTRETENU
VOITURE EN EXCELLENT ÉTAT ET AVEC PLEIN D'OPTIONS.

NB : on ne répond pas aux SMS,
Appelez-nous entre 09H et 21H

📌 NOTRE LOCALISATION :

https://maps.app.goo.gl/9xHkYYtRqJLSAneC9",Rabat,,https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/S_350_d___IMPORTÉ_NEUF_50053677.htm,2026-08-13 12:58:31
avito,77301646,Toyota CH-R,,DH,2020,Hybride,Automatique,tarik,Casablanca,42000,Toyota,C-HR,5,WW au Maroc,Oui,10 CV,Excellent,"Je vends une Toyota Yaris CH-R en excellent état suivi chez le concessionnaire toyota peinture d'origine jamais accidentée, première main.
- Année-Modèle : 2020
- Kilométrage : 42 000 km
- Carburant : Hybride
- Boîte de vitesses : Automatique
- Puissance fiscale : 10 CV
- Origine : WW au Maroc
- Nombre de portes : 5
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Radar et caméra de recul
- Vitres électriques
- ABS
- ESP
- Régulateur et limiteur de vitesse
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance

Contactez-moi pour plus d'informations.",Casablanca,,https://www.avito.ma/fr/belvédère/voitures_d_occasion/Toyota_CH_R_57831313.htm,2026-08-13 12:58:27
avito,77775711,Opel Corsa diesel 2025,,DH,2025,Diesel,Manuelle,MooD Auto,Rabat,27000,Opel,Corsa,5,WW au Maroc,N/A,6 CV,Excellent,"Je propose à la vente une Opel Corsa Diesel de 2025 en excellent état.

- Marque : Opel
- Modèle : Corsa
- Année-Modèle : 2025
- Carburant : Diesel
- Puissance fiscale : 6 CV
- Boîte de vitesses : Manuelle
- Nombre de portes : 5
- Origine : WW au Maroc
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation/GPS
- Sièges cuir
- Radar de recul
- Caméra de recul
- Vitres électriques
- ABS
- ESP
- Régulateur de vitesse
- Limiteur de vitesse
- CD/MP3/Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance

Contactez-moi pour plus d'informations.",Rabat,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Opel_Corsa_diesel_2025_58274547.htm,2026-08-13 12:58:26
avito,60915550,MERCEDES-BENZ - C 220 d,,DH,2019,Diesel,Automatique,TAMDA AUTO,Rabat,125000,Mercedes-Benz,Classe C,5,WW au Maroc,Non,8 CV,Excellent,"⚫️⚪️ TAMDA AUTO RABAT  ⚫️⚪️

MERCEDES-BENZ 
C 220 d 
MODÈLE : 2019

VOITURE TRÈS BIEN ENTRETENUE, EN TRÈS BON ÉTAT ET AVEC PLEIN DES OPTIONS.

NB : ON NE RÉPOND PAS AUX SMS,
APPELEZ-NOUS ENTRE 09:00 ET 23:00",Rabat,,https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/MERCEDES_BENZ___C_220_d_46251335.htm,2026-08-13 12:58:25
avito,76824278,Volkswagen Touareg 2022 Elegance,,DH,2022,Diesel,Automatique,auto Premium Azrak,Rabat,150000,Volkswagen,Touareg,5,WW au Maroc,Non,12 CV,Excellent,"BIENVENUE CHEZ AUTO AZRAAK 

 ✅Volkswagen Touareg Elegance 

✅ Modèle 2022
✅ Kilométrage 150.000km
✅ Motorisation 3.0L v6 
✅ Vignette 6000dh 
✅ Boîte vitesse automatique 
✅ Carburant diesel ⛽️ 

 Pour plus d’informations contactez nous par téléphone ☎️",Rabat,,https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Volkswagen_Touareg_2022_Elegance_57386741.htm,2026-08-13 12:56:17
avito,72364602,Volkswagen T-ROC Diesel AUTO 2021 à Agadir,,DH,2021,Diesel,Automatique,Auto Zaitoune,Agadir,73000,Volkswagen,T-Roc,5,WW au Maroc,Oui,8 CV,Excellent,"Je vends une Volkswagen T-Roc Diesel, modèle fin 2021 en excellent état, Full options 
- Boîte de vitesses : Automatique
- Jantes aluminium avec pneus neufs
- Airbags
- Climatisation Auto bi-zones
- Système de navigation/GPS
- Toit ouvrant panoramique
- Sièges cuir
- Radar et caméra de recul
- Vitres électriques
- ABS ,ESP
- Volant multifonctions
- Régulateur et limiteur de vitesse
- CD/MP3/Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
Voiture économique en excellent état disponible au PARK AUTO ZAITOUNE à Tikiwine AGADIR.",Agadir,,https://www.avito.ma/fr/hay_zaytoun/voitures_d_occasion/Volkswagen_T_ROC_Diesel_AUTO_2021_à_Agadir_53865141.htm,2026-08-13 12:58:17
