id,brand,condition,creator,door_count,equipment,first_owner,fiscal_power,fuel_type,image_folder,mileage,model,origin,price,publication_date,sector,seller_city,source,title,transmission,year
bdac4441-1555-423c-81cd-615c7c72c1b4,land-rover,,SELECTIVE MOTORS CARS,5,Très belle range sport hybride sur commande . 5 caméras. distronic plus. toit panoramique. jantes 23 pouces. parking assist. marche pieds Électriques . rideaux latéraux. head up display. sièges chauffants. détecteur angles mort. vehicule full full options sur commande.,Oui,17,hybride,ijmgafbiepht_26,54000,Range,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,LAND-ROVER  Range rover sport,Automatique,
043a0c33-3170-4afa-b02e-b8b6a17df432,mercedes-benz,,HIVERNAGE AUTO,5,Très belle affaire pour les opportunistes véhicule de quelque mois 7000km au compteur a un prix très interessant n'hésitez pas a nous contacter pour plus d'infos,Oui,23,essence,jteqlod7hq9i_30,4000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe g,Automatique,
804cebfd-670c-47b1-b54a-20ff20d16200,mercedes-benz,Neuf,Auto emeraudeShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,12,diesel,jumxyda6te50_1,7499,Classe GLE,WW au Maroc,,12/05/2025 11:30,Casablanca,Californie,avito,Mercedes-Benz Classe GLE 400d Automatique 2023,Automatique,2023
138c3456-383e-4dfa-b6d6-a2f4bc8d336b,toyota,,JAMAL,5,Je mets en vente ma voiture toyota,Non,5,diesel,e0nu0di1wawf_23,,Corolla,,73000,12/05/2025 00:00,Agadir,Agadir,moteur,TOYOTA  Corolla 2012,Manuelle,
b409bf07-5092-433a-b34d-d6bbaae8882f,mercedes-benz,,GARAGE LAHCEN,5,Garage lahcen vous propose une magnifique mercedes class e220d avantgarde 1ere main w maroc disposant de tableau de bord digital volant cuir multifonctions limiteur et cruise control line assist distronic camera de recul et radar av ar led feu de jour retro automatique pour plus d’info visiter notre showroom au 6 bd zerktouni casablanca ou appeler mr hicham,Non,8,diesel,gganoin7lpoz_11,64000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe e,Automatique,
e1bde7b0-d504-43ae-95eb-935bde20f8ca,land-rover,,AUTO EMERAUDE,5,Véhicule en excellent état pour plus d’info contactez nous,Non,12,diesel,dirb205timea_21,139000,Range,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,LAND-ROVER  Range rover sport,Automatique,
787ff28a-2c51-457a-bdd2-2236fcd2c2a0,audi,Excellent,auto ismailShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance",Non,8,diesel,5bltka0vay3w_18,104999,A3,WW au Maroc,,12/05/2025 13:37,Casablanca,Aïn Borja,avito,Audi A3 Diesel Automatique 2023 à Casablanca,Automatique,2023
053a8913-da3c-41bc-8d4a-05a5496fc25f,jeep,,GARAGE LAHCEN,5,Garage lahcen vous propose une jeep renegade 4x4 toujours 1ere main w maroc disposant de plusieurs options toit panoramique ouvrant volant cuir multifonctions limiteur et cruise control ecran large tactile led feu de jour xenon bixenon pour plus d infos visiter notre showroom au 6 bd zerktouni casablanca ou appeler mr hicham,Oui,6,diesel,usjk7jqj3z2h_7,84000,Renegade,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,JEEP  Renegade,Automatique,
fb22fb01-aa0c-4ed9-9a47-ae5092a1516f,volkswagen,,AUTO ELYOUSSEFI,5,Je me en vente une belle voiture touareg tt options,Non,12,diesel,hf76kuihbey2_9,299000,Touareg,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,VOLKSWAGEN  Touareg,Automatique,
fb9fd644-d488-4a10-86b4-bebd64f94622,audi,Bon,Ali,,,,8,diesel,fjzmtr9jsp6y_31,164999,A4,,217000,12/05/2025 12:16,Casablanca,Anfa,avito,Audi A4 Diesel 1ere main 2016,Automatique,2016
de768724-5ff7-45da-b917-c854af96f02b,audi,Excellent,SupercarsShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,jv51m3xne986_5,92499,Q3,WW au Maroc,320000,12/05/2025 13:36,Casablanca,2 Mars,avito,Audi Q3 Diesel Automatique 2019 à Casablanca,Automatique,
93bbd541-12fa-4439-9532-090f179d4230,audi,,RT AUTO,5,Audi a3 2024 avec faible km 12.000km full option pour plus d’info contactez nous,Oui,9,essence,8i4og9p6yuhr_19,14000,A3,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,AUDI  A3,Automatique,
0479dcde-3b95-4964-ad18-b3e49894a213,ford,Excellent,Occaz-ProShopBadge Icon,5,,Oui,8,diesel,ij0hchwenpvp_30,154999,Transit,WW au Maroc,218000,12/05/2025 13:01,Casablanca,Centre Ville,avito,Ford transit L2H2,Manuelle,2021
83313447-af45-4e98-bfdb-9b2f42640b87,bmw,,ParticulierShopBadge Icon,,,,8,diesel,hcc5r7dknwg6_18,154999,Série 4,WW au Maroc,218000,12/05/2025 19:11,Casablanca,Oulfa,avito,BMW Série 4 Diesel Automatique 2015 à Casablanca,Automatique,2015
43514898-25fa-4104-b5b5-e79d3a31a667,dacia,Excellent,Particulier ShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,lx418ekc936i_18,114999,Dokker,WW au Maroc,118000,12/05/2025 13:05,Casablanca,Sidi Bernoussi,avito,Dacia dokker 2018 1ere main 🤚,Manuelle,2018
8553dda1-9bab-4f2c-854b-ef536ca14ee2,tesla,Excellent,yassineShopBadge Icon,3,,Oui,8,,re75mnpo563r_8,82499,Model 3,Dédouanée,,12/05/2025 11:30,Casablanca,Aïn Chock,avito,Tesla model 3,Automatique,2021
e5f9d5c1-1da9-40fa-9239-1ff01e1f174e,cadillac,Excellent,SELECT GARANTIEShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,25,essence,i7te4dxwr9tt_7,67499,Escalade,Importée neuve,,12/05/2025 11:37,Marrakech,Hivernage,avito,CADILLAC ESCALADE PLATINIUM,Automatique,
f7a4a621-dd87-4397-8c3f-bcb856cf2c76,land-rover,,AUTO ELYOUSSEFI,5,Je me en vente une belle voiture land rover range rover sport **** tt options,Oui,12,diesel,1gd7utw89vm2_6,119000,Range,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,LAND-ROVER  Range rover sport,Automatique,
2c41f08c-e262-4cab-9cc4-4e316e0f70b8,citroën,Très bon,Automobiles chamalShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Non,6,diesel,4b3eqpsfcl8o_3,324999,Berlingo,WW au Maroc,125000,12/05/2025 11:41,Tanger,Jirrari,avito,سطروين برلينغو .Citroën Berlingo,Manuelle,2017
fc0610b4-d83f-4fa5-81ee-b3e9228d8086,renault,Correct,Mohamed,5,,,6,diesel,csejurzocrqd_33,124999,Scenic,WW au Maroc,95000,12/05/2025 13:22,El Jadida,Cité Des Cadres - Saniat Al Mourakib,avito,RENAULT SCENIC,Manuelle,2015
55df6450-e58b-42c1-983b-f79dcbef1d14,dacia,,Riad Richdy,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Non,6,diesel,hgrmg6tjfdlp_34,114999,Sandero,WW au Maroc,125000,12/05/2025 11:37,Casablanca,2 Mars,avito,Dacia Sandero Diesel Manuelle 2022 à Casablanca,Manuelle,2022
4fc2a827-3867-444d-9b94-99688e17cf51,audi,Excellent,El Mehdi,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,ltd7lewrhfk0_32,87499,A6,WW au Maroc,380000,12/05/2025 12:16,Casablanca,Polo,avito,Audi A6 40tdi 2022,Automatique,2022
8aafef35-ca28-4632-bd1c-218fcf3ba413,audi,,AUTO HICHAM ERRAHMANI,5,"Bonjour je mets en vente ma voiture audi q5 s-line , modèle 10/2017 dédouaner 06/2021 , automatique . diesel . 8 cv. 2-éme main. pour plus d'informations n'hésitez pas de nous contacter merci .",Non,8,diesel,edtykf6yr2xf_7,189000,Q5,,,12/05/2025 00:00,Marrakech,Marrakech,moteur,AUDI  Q5,Automatique,
d9ce1401-e210-423a-a704-5b57bae4c52f,hyundai,,AUTO HICHAM ERRAHMANI,5,"Bonjour je mets en vente ma voiture hyundai i10 , modèle 06-2021 , manuelle. 6 cv . essence . 1-er main . bon état . pour plus d'informations n'hésitez pas de nous contacter . merci .",Oui,6,essence,cgo84twlq0c9_2,99000,I10,,,12/05/2025 00:00,Marrakech,Marrakech,moteur,HYUNDAI  I10,Manuelle,
36582f66-82c5-40ec-9184-e1f27381beb0,dacia,,AUTO HAMZA,5,سلام عليكم ورحمة الله وبركاته سيارة للبيع للمزيد من المعلومات المرجو الاتصال بنا او زيارة محلنا وشكرا,Oui,6,diesel,1zajp4qfd8y8_14,79000,Logan,,,12/05/2025 00:00,Marrakech,Marrakech,moteur,DACIA  Logan,Manuelle,
c6ed0b28-0585-400b-8990-067a5c9258c5,citroën,Très bon,Ayoub,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,o1wkrxv2z2cp_15,194999,C4,WW au Maroc,117000,12/05/2025 13:01,Marrakech,Targa,avito,Citroën C4 2017 à vendre,Manuelle,2017
a4070fb5-74cc-47e6-a058-95655fd6a83d,volkswagen,Excellent,Shaheen AutoShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,12,diesel,3g82nfk39ij2_1,42499,Touareg,WW au Maroc,,12/05/2025 13:37,Casablanca,Oulfa,avito,Volkswagen Touareg Diesel Automatique 2023,Automatique,2023
2f4688ff-eb97-4676-81cf-83835b9c4d19,renault,Très bon,chimo,3,,,4,essence,ur6gqaot1l8n_25,104999,Clio,WW au Maroc,,12/05/2025 13:36,Casablanca,Almaz,avito,Renault Clio,Manuelle,2019
f0caabf3-5853-43da-b6f3-e5fa21c79f34,renault,Très bon,MrShopBadge Icon,3,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Non,11,essence,v45p8z3m4l7a_4,114999,Clio,WW au Maroc,,12/05/2025 13:37,Casablanca,C.I.L,avito,Renault clio rs,Manuelle,2010
470bb8b9-b074-46af-8ea3-9228314cedba,citroën,Très bon,Lam lamya,5,"Airbags, Climatisation, Jantes aluminium, Vitres électriques",Oui,6,diesel,s5r8uuz7ggaw_6,144999,C3,Dédouanée,109000,12/05/2025 12:27,Bouskoura,Bouskoura centre,avito,Citroën C3 Diesel Manuelle 2018 à Bouskoura,Manuelle,2018
c5f8b211-34f3-41e1-b815-a8c78138f6bf,peugeot,,AUTO SALA EL JADIDA,5,Auto sala el jadida mets en vente une nouvelle peugeot 308 eat8 bva active mise en circulation août 2022 kilométrage certifié peinture originale 1er main particulier notre emplacement est disponible sur google maps et waze on acceptent également la reprise,Oui,6,diesel,sjcymwbkkpfs_1,79000,308,,235000,12/05/2025 00:00,Rabat,Rabat,moteur,PEUGEOT  308,Automatique,
714fc122-bb2c-4086-932f-49695c389bd0,mercedes-benz,,HIVERNAGE AUTO,5,Fraichement importé la nouvelle glc coupé est actuellement disponible chez hivernage auto,Oui,8,diesel,5s1wrdr9imbz_29,4000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe glc,Automatique,
f7b53560-ce8f-425e-ba1c-f2196b9d5a71,audi,,AUTO SALA EL JADIDA,5,Auto sala el jadida mets en vente une nouvelle audi a5 sportback facelift modele 12/2020 on acceptent la reprise,Oui,8,diesel,f0490k1cnduq_5,119000,A5,,,12/05/2025 00:00,Rabat,Rabat,moteur,AUDI  A5,Automatique,
efde80db-e8d2-452d-ad76-79a766d38740,dacia,Excellent,Promorent AutoShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,5yp9hejhxtbf_10,97499,Duster,WW au Maroc,,12/05/2025 11:37,Casablanca,Bourgogne,avito,Duster boîte auto 2022,Automatique,2022
014a7fcb-28bf-4265-8354-acffc128c9f6,mini,Excellent,YassineShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,t2yaxicfms18_19,114999,Countryman,WW au Maroc,192000,12/05/2025 12:16,Casablanca,Californie,avito,Mini Cooper country man diesel,Automatique,2017
bc38e7fa-7ef8-4b88-9dfb-dc94a73809a6,audi,,AUTO AYMANE,5,Audi q5 automatique diesel toute options volant multifonction fonction écran de bord gps radar et caméra derecul écran de bord gps limiteur régulateur 4vittres elc bleutouth jantes aluminium rétroviseurs rabattabel projecteur xénon 1ère main entretien maison,Oui,8,diesel,d00hvwknpb9o_5,159000,Q5,,,26/05/2025 00:00,Casablanca,Casablanca,moteur,AUDI  Q5,Automatique,
74f8b454-90da-4433-a8e2-8680367c3ddf,jeep,Excellent,MehdiShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,76zeevlpd0n3_5,92499,Cherokee,WW au Maroc,189000,12/05/2025 13:05,Casablanca,2 Mars,avito,Jeep Cherokee Limited BVA 2019,Automatique,2019
00e2bfed-fe2a-422a-b915-7954e326cf7a,ferrari,,GARAGE LAHCEN,3,Garage lahcen vous propose une très belle ferrari california v8 cabriolet modele 2012 dedouane 2015 voiture bien suivie vidange a jour pour plus d infos visiter notre showroom au 6 bd zerktouni casablanca ou appeler mr hicham,Non,25,essence,booxiase8yxa_13,79000,California,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,FERRARI  California,Automatique,
9c604208-4cda-4fe4-9eeb-af544da3df23,land rover,Neuf,Hamiddrawi,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Non,8,diesel,dk49zziup9j9_34,224999,Range Rover Evoque,WW au Maroc,,12/05/2025 12:27,Tanger,Branes 1,avito,range rover evoque,Automatique,2013
760bc6b9-c5f0-48b7-b8e0-e8c660918da6,jaguar,,VOITURES PARTICULIERS CERTIFIéES,5,"•avito / moteur.ma vous proposer : •jaguar - xf - diesel 121923 km - année 2016 en vente. •véhicule en excellent état •la voiture a été expertisée suivant plus de 50 points de contrôles. •le rapport d’expertise détaillé est disponible sur demande, garantissant la qualité et la fiabilité du véhicule. •le financement est disponible auprès de wafasalaf veuillez nous contacter pour plus d'informations ou pour voir le véhicule.",Non,9,diesel,js48qf61mp1e_25,129000,Xf,,180000,12/05/2025 00:00,Casablanca,Casablanca,moteur,JAGUAR  Xf,Automatique,
72761cfb-175a-49c7-8b13-1218ef817069,renault,Excellent,IDOSCAR OCCAZShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,hipeigibyevm_4,124999,Clio,WW au Maroc,,12/05/2025 12:27,Sale,Sala El Jadida,avito,Renault Clio Diesel Automatique 2019 à Salé,Automatique,2019
13214565-c338-4e6a-9422-ac2cb1affea6,audi,Neuf,AA,5,,Oui,8,diesel,f73dnrd2cb3d_11,67499,Q5,Dédouanée,,12/05/2025 11:37,Casablanca,Californie,avito,audi q5 Sportback,Automatique,2023
5f399b10-af7d-490a-ba4c-c44bbcaea106,alfa-romeo,,STELLANTIS &YOU CASABLANCA,5,"Alfa romeo stelvio quadrifoglio 2.9l v6 bi-trubo 510ch garantie 12 mois ou 50.000 km date de mise en circulation : janvier 2022 kilometrage : 60.000 le véhicule a été vérifié dans nos ateliers et soumis à un contrôle rigoureux possibilité de reprise de votre véhicule et financement à crédit. vitesse, efficacité et sécurité grâce à un mélange parfait de puissance et de technologie.",Oui,17,essence,lu383oks0sow_24,64000,Stelvio,,660000,12/05/2025 00:00,Casablanca,Casablanca,moteur,ALFA-ROMEO  Stelvio,Automatique,
27239bb4-f47c-479d-8359-314e20a80095,skoda,,AUTO AYMANE,5,Skoda kodiaq diesel toute options boîte automatique climatisation automatique volant multifonction limiteur régulateur jantes aluminium 19 pouces antibrouillard rétroviseurs rabattabel antibrouillard radar de recul avant et arrière overture et démarrage empreinte écran de bord gps caméra de recul salon cuire elc chofant mémoire 4vittres elc bleutouth projecteurs gèzeno twa ouvrant panoramique 1ère main entretien maison,Oui,8,diesel,yw9e1ppbyibe_12,139000,Kodiaq,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,SKODA  Kodiaq,Automatique,
fc4bdd16-ee91-48a3-8e56-46c0540f037b,peugeot,,Mohamed,5,,,6,diesel,xdozlny6hj2q_19,12499,205,,17000,12/05/2025 11:37,Agadir,Anza,avito,Peugeot 205 Diesel Manuelle 1984 à Agadir,Manuelle,
1e2ddabc-1801-4631-945f-96370c7d3f45,mercedes-benz,Excellent,Brookline autoShopBadge Icon,5,,Oui,11,essence,ko4e6indfrst_22,62499,Classe CLA,Importée neuve,680000,12/05/2025 11:37,Casablanca,2 Mars,avito,Mercedes-benz CLA 45s AMG,Automatique,2021
65e0f969-52b8-4c68-b36c-48993fa95d20,volkswagen,,YASINE,5,Touran bien entretenue model 2018 dédouané fin 2024 veuillez me contactez pour plus d’info mercedes audi porsche hyundai toyota,Oui,8,diesel,jlz9tlgryfjh_13,189000,Touran,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,VOLKSWAGEN  Touran,Automatique,
b6d67f3c-a067-4e6b-ba14-ffa3bf46b010,volkswagen,Très bon,AYOUB EL BASRI,5,"ABS, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Verrouillage centralisé à distance",Non,8,diesel,xp6l90y2t3uv_2,164999,Golf 5,,,12/05/2025 13:01,El Kelaa des Sraghna,Toute la ville,avito,Volkswagen Golf 5 Diesel Manuelle 2007,Manuelle,2007
5d921af6-a321-4ea9-ac07-6b5fee6d6417,mini,Bon,Smeia - BMW OccasionShopBadge Icon,3,Vitres électriques,Oui,9,essence,pr9p31o11gob_32,57499,Cooper,WW au Maroc,172000,12/05/2025 10:41,Casablanca,Ain Sebaa,avito,Mini Cooper Boîte Automatique,Manuelle,2017
6282ebbc-b68a-4976-970a-56acbb1878d1,audi,Très bon,MohammedShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,o5wt5y1egusq_8,124999,Q2,WW au Maroc,,12/05/2025 12:16,Tétouan,Centre ville,avito,Audi Q2 2.0 Diesel,Automatique,2019
0db9ab88-4464-4c6d-bc86-be63e05c9cfb,fiat,,STELLANTIS &YOU CASABLANCA,3,Fiat 500 dolcevita avec toit panoramique garantie constructeur : 3 ans / 100.000 km à partir de la date de mec date de mise en circulation : mars 2024 kilometrage : 23.900 km stellantis&you met en vente un véhicule d’occasion quasi neuf. le véhicule a été vérifié dans nos ateliers et soumis à un contrôle rigoureux possibilité de reprise de votre véhicule et financement à crédit gratuit,Non,7,essence,ne8uwlyfawko_24,24000,500,,162000,26/05/2025 00:00,Casablanca,Casablanca,moteur,FIAT  500,Automatique,
76d1ea34-3550-441d-afc1-a6b22cd3c29a,kia,,STELLANTIS &YOU CASABLANCA,5,"Kia sportage design plus avec toit ouvrant, cuire et cockpit digital garantie constructeur : 3 ans / 100.000 km à partir de la date de mec date de mise en circulation : aout 2023 kilometrage : 24500 le véhicule a été vérifié dans nos ateliers et soumis à un contrôle rigoureux avec essai dynamique sur route. possibilité de reprise et financement à crédit. pour plus d'information , veuillez contacter stellantis&you",Oui,8,diesel,ophj33xuf5q3_22,34000,Sportage,,323000,26/05/2025 00:00,Casablanca,Casablanca,moteur,KIA  Sportage,Automatique,
4359db5c-9313-4370-88bd-62bf85d05d4b,volvo,,SELECT GARANTIE,3,Volvo c70 coupÉe en parfait État premiÈre main jamais accidentÉ contacter select garantie.,Oui,11,essence,xy86j91z8yfy_1,99000,C70,,,12/05/2025 00:00,Marrakech,Marrakech,moteur,VOLVO  C70,Automatique,
087a9dd4-52b9-494f-881c-0f63b985dddc,mercedes-benz,,AUTO EMERAUDE,5,Véhicule en excellent état pour plus d’info contactez nous,Oui,11,hybride,2fwjb07pkviq_18,59000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe gle,Automatique,
d12a1d47-8d55-4e03-b8e2-7d7fded65b1a,mercedes-benz,,AUTO GHALI,5,Mercedes glc 300de 2025 0 km designo importé neuf toutes options,Oui,9,diesel,j6dcgzc7wprf_21,4000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe glc,Automatique,
6867eb2c-d75d-457f-a949-1e3c7bbef519,dacia,,AUTO AYMANE,5,Daciastepway diesel toute options boîte manuel climatisation automatique volant multifonction limiteur régulateur antibrouillard rétroviseurs elc caméra de recul écran de bord gps radar de recul 4 vitter elc 1ère main entretien maison,Oui,6,diesel,nyd35bfcr08k_4,109000,Sandero,,,26/05/2025 00:00,Casablanca,Casablanca,moteur,DACIA  Sandero,Manuelle,
32489d0e-f4f7-4c4d-b029-1723370214d3,dacia,Excellent,Abdellah,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance",Non,6,diesel,ellpupox49s4_23,92499,Logan,WW au Maroc,140000,12/05/2025 13:05,Agadir,Tassila,avito,Dacia Logan à vendre,Manuelle,2022
2464176f-a560-43c2-8b1a-608be1f6519f,nissan,,AUTO AYMANE,5,Nissan qashqai diesel automatique toute options climatisation digital volant multifonction écran de bord gps radar de recul jantes aluminium 4vittres elc bleutouth antibrouillard rétroviseurs elc,Oui,6,diesel,xs70ii3ri58f_7,139000,Qashqai,,,26/05/2025 00:00,Casablanca,Casablanca,moteur,NISSAN  Qashqai,Automatique,
da1b1c23-4645-4865-9b52-9f5f637904df,mercedes-benz,,HIVERNAGE AUTO,5,Fraichement importé véhicule full options,Oui,8,hybride,05ssi3puu9so_6,4000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe glc,Automatique,
ca5f4f56-7525-4c5f-8ea2-f85b10a98a21,opel,Excellent,DRISSShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,s7mehizkq590_15,92499,Crossland,WW au Maroc,189000,12/05/2025 13:05,Kenitra,Ouled Oujih,avito,Opel Crossland X Diesel Automatique 2021 à Kénitra,Automatique,2021
15b9d698-7680-4576-b635-9a82f4711052,ford,,MOHAMMED,5,Focus sport modèle septembre 2015,Non,6,diesel,rbrcxsnxnguk_28,152000,Focus,,145000,26/05/2025 00:00,Rabat,Rabat,moteur,FORD  Focus Sport,Manuelle,
66196655-ab4b-451d-8112-1956a606f290,audi,,HIVERNAGE AUTO,5,Véhicule d'occasion très peu rouler full options n'hésitez pas a nous contacter pour plus d'infos,Oui,11,essence,ovt7lvn6c2p2_27,19000,Q3,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,AUDI  Q3,Automatique,
ca2bf230-4dc1-43b9-b9c1-2c66fe8d7e46,bmw,,GARAGE LAHCEN,5,Garage lahcen vous propose une bmw 730ld exclusive line w maroc 1ere main suivie par la maison bmw disposant de: angle mort sonorisation harman&kardon toit ouvrant hid ( affichage tete haute ) porte soft close and keyless entry camera 360° et radar av ar coffre auto store lateraux siege cuir memoire eclairage ambiant clim digital quadrizone volant cuir multifonction... pour plus d'info visiter notre showroom au 6 bd zerktouni casablanca ou appeler mr ali,Oui,12,diesel,ntesbsyaqj1a_15,159000,Serie,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,BMW  Serie 7,Automatique,
37db49cc-dd7e-46f6-bb15-d75dcd278432,opel,,AYOUB,5,,Oui,6,diesel,txz376w0mkw2_4,870000,Astra,,240000,12/05/2025 00:00,Casablanca,Casablanca,moteur,OPEL  Astra L,Manuelle,
da581805-50d1-4986-bcb8-74b210bf7f44,toyota,,AUTO 212,5,"Véhicule en parfait état 01/ 2023 au compteur 35 097 km, avec 6 airbags , clim auto , jante alu 16, retro électriques et rabattables ,camera de recul , bluetooth, boite auto , antibrouillard , .......avec 3 mois de garantie possible de crédit avec la banque",Non,9,hybride,cdb3ydvtrxes_21,39000,Yaris,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,TOYOTA  Yaris,Automatique,
